time,dcmotor,h_ref,h_meas,error,ref_change_ind
200.39582896232605,-2.7299983501434326,0.800000011920929,0.800000011920929,0.0,-1
200.59415578842163,-2.7299983501434326,0.800000011920929,0.800000011920929,0.0,-1
200.79304766654968,-2.7299983501434326,0.800000011920929,0.800000011920929,0.0,-1
200.98878240585327,-3.431497573852539,0.800000011920929,0.800000011920929,0.0,-1
201.19760870933533,-2.832998275756836,0.800000011920929,0.7900000214576721,0.0099999904632568,-1
201.39850330352783,-2.834498167037964,0.800000011920929,0.7900000214576721,0.0099999904632568,-1
201.60158944129944,-2.835998058319092,0.800000011920929,0.7900000214576721,0.0099999904632568,-1
201.8078315258026,-2.837498188018799,0.800000011920929,0.7900000214576721,0.0099999904632568,-1
202.01378321647644,-2.8389980792999268,0.800000011920929,0.7900000214576721,0.0099999904632568,-1
202.1930742263794,-2.840498208999634,0.800000011920929,0.7900000214576721,0.0099999904632568,-1
202.3926866054535,-2.8419981002807617,0.800000011920929,0.7900000214576721,0.0099999904632568,-1
202.59033966064453,-10.0,1.100000023841858,0.7900000214576721,0.3100000023841858,-1
202.7954077720642,-5.934998512268066,1.100000023841858,0.7900000214576721,0.3100000023841858,-1
202.9904465675354,-5.279998779296875,1.100000023841858,0.800000011920929,0.3000000119209289,-1
203.19139432907104,-4.521999835968018,1.100000023841858,0.8199999928474426,0.2800000309944153,-1
203.3974456787109,-4.361000061035156,1.100000023841858,0.8500000238418579,0.25,-1
203.5945055484772,-3.4954965114593506,1.100000023841858,0.8700000047683716,0.2300000190734863,-1
203.7946257591248,-2.523997068405152,1.100000023841858,0.9100000262260436,0.1899999976158142,-1
203.9892542362213,-2.848000288009644,1.100000023841858,0.9399999976158142,0.1600000262260437,-1
204.193505525589,-2.5674962997436523,1.100000023841858,0.9700000286102296,0.1299999952316284,-1
204.3972058296204,-2.2825002670288086,1.100000023841858,1.0,0.1000000238418579,-1
204.59930872917172,-1.9930005073547363,1.100000023841858,1.0299999713897705,0.0700000524520874,-1
204.79437470436096,-1.6990008354187012,1.100000023841858,1.059999942779541,0.0400000810623168,-1
204.9959056377411,-1.400492787361145,1.100000023841858,1.090000033378601,0.0099999904632568,-1
205.1944372653961,-1.798999547958374,1.100000023841858,1.1100000143051147,-0.0099999904632568,-1
205.3907785415649,-1.5944997072219849,1.100000023841858,1.1299999952316284,-0.0299999713897705,-1
205.60061931610107,-2.0884993076324463,1.100000023841858,1.1399999856948853,-0.0399999618530273,-1
205.80854606628415,-1.2795000076293943,1.100000023841858,1.149999976158142,-0.0499999523162841,-1
206.00497484207156,-1.7689995765686035,1.100000023841858,1.1699999570846558,-0.0699999332427978,-1
206.20990562438965,-1.6569997072219849,1.100000023841858,1.1799999475479126,-0.0799999237060546,-1
206.41746759414676,-2.2449991703033447,1.100000023841858,1.1799999475479126,-0.0799999237060546,-1
206.59113955497745,-1.5314913988113403,1.100000023841858,1.190000057220459,-0.090000033378601,-1
206.79746198654172,-2.1179981231689453,1.100000023841858,1.190000057220459,-0.090000033378601,-1
206.98886513710025,-2.1044979095458984,1.100000023841858,1.190000057220459,-0.090000033378601,-1
207.1924812793732,-2.0909979343414307,1.100000023841858,1.190000057220459,-0.090000033378601,-1
207.3935761451721,-2.779005765914917,1.100000023841858,1.1799999475479126,-0.0799999237060546,-1
207.5945131778717,-2.166999101638794,1.100000023841858,1.1799999475479126,-0.0799999237060546,-1
207.78764462471008,-2.154999017715454,1.100000023841858,1.1799999475479126,-0.0799999237060546,-1
207.99336075782776,-2.8444983959198,1.100000023841858,1.1699999570846558,-0.0699999332427978,-1
208.1982798576355,-2.9354984760284424,1.100000023841858,1.159999966621399,-0.059999942779541,-1
208.39238500595093,-2.326498985290528,1.100000023841858,1.159999966621399,-0.059999942779541,-1
208.593284368515,-3.018998384475708,1.100000023841858,1.149999976158142,-0.0499999523162841,-1
208.799622297287,-3.1129982471466064,1.100000023841858,1.1399999856948853,-0.0399999618530273,-1
208.9967939853668,-2.5069987773895264,1.100000023841858,1.1399999856948853,-0.0399999618530273,-1
209.19524145126343,-3.202498197555542,1.100000023841858,1.1299999952316284,-0.0299999713897705,-1
209.3955564498901,-2.59799861907959,1.100000023841858,1.1299999952316284,-0.0299999713897705,-1
209.5917842388153,-2.593498706817627,1.100000023841858,1.1299999952316284,-0.0299999713897705,-1
209.7940945625305,-3.2904980182647705,1.100000023841858,1.1200000047683716,-0.0199999809265136,-1
210.00212740898127,-2.6874985694885254,1.100000023841858,1.1200000047683716,-0.0199999809265136,-1
210.2034060955048,-3.385998010635376,1.100000023841858,1.1100000143051147,-0.0099999904632568,-1
210.4072947502136,-2.784498453140259,1.100000023841858,1.1100000143051147,-0.0099999904632568,-1
210.5905854701996,-2.782998561859131,1.100000023841858,1.1100000143051147,-0.0099999904632568,-1
210.79170083999637,-2.781498432159424,1.100000023841858,1.1100000143051147,-0.0099999904632568,-1
210.99392747879028,-3.4814977645874023,1.100000023841858,1.1100000143051147,-0.0099999904632568,-1
